voxel_id,dose_gy,let_kev_um,alpha,beta,sf,bed
10254913,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254914,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254915,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10254916,16.59944376468803,0.0,0.1,0.02,0.0007687267044865598,71.70775042409609
10254917,16.642529360201152,0.0,0.1,0.02,0.0007438072672218627,72.03728606123263
10254918,16.708593939987935,0.0,0.1,0.02,0.0007070553383775119,72.54401623026826
10254919,16.80158701697042,0.0,0.1,0.02,0.000658184528520403,73.2602522747362
10254920,16.8227707680977,0.0,0.1,0.02,0.0006475015289186656,73.4238940312902
10254921,16.824566001244083,0.0,0.1,0.02,0.0006466036661962918,73.43777022728774
10254922,16.824566001244083,0.0,0.1,0.02,0.0006466036661962918,73.43777022728774
10255199,16.580773339965678,0.0,0.1,0.02,0.0007797647978097492,71.56518225022899
10255200,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10255201,16.561384821984774,0.0,0.1,0.02,0.0007913835409324073,71.41727826635831
10255202,16.59944376468803,0.0,0.1,0.02,0.0007687267044865598,71.70775042409609
10255203,16.642529360201152,0.0,0.1,0.02,0.0007438072672218627,72.03728606123263
10255204,16.70715775347083,0.0,0.1,0.02,0.0007078359647403271,72.53298179334294
10255205,16.758860468086574,0.0,0.1,0.02,0.000680233708014655,72.93074130584557
10255206,16.824566001244083,0.0,0.1,0.02,0.0006466036661962918,73.43777022728774
10255207,16.868728736645032,0.0,0.1,0.02,0.0006248786684992725,73.77953057474781
10255208,16.939101875983127,0.0,0.1,0.02,0.0005916628266594243,74.32573634897014
10255209,16.961003720368964,0.0,0.1,0.02,0.0005816664897885856,74.49613316084293
10255486,16.609856116937035,0.0,0.1,0.02,0.0007626342371922775,71.78732016200716
10255487,16.642529360201152,0.0,0.1,0.02,0.0007438072672218627,72.03728606123263
10255488,16.642529360201152,0.0,0.1,0.02,0.0007438072672218627,72.03728606123263
10255489,16.642529360201152,0.0,0.1,0.02,0.0007438072672218627,72.03728606123263
10255490,16.70715775347083,0.0,0.1,0.02,0.0007078359647403271,72.53298179334294
10255491,16.744857649544812,0.0,0.1,0.02,0.0006876085025227246,72.8229091902487
10255492,16.806254623151005,0.0,0.1,0.02,0.0006558166195433275,73.29629351478792
10255493,16.836055493380915,0.0,0.1,0.02,0.0006408847971299097,73.52660840862124
10255494,16.939101875983127,0.0,0.1,0.02,0.0005916628266594243,74.32573634897014
10255495,17.04107111869751,0.0,0.1,0.02,0.000546449200282875,75.12069209319878
10255773,16.655455038855088,0.0,0.1,0.02,0.000736479501390959,72.13629154911976
10255774,16.657250272001466,0.0,0.1,0.02,0.0007354670931722517,72.15004759682004
10255775,16.690282561894858,0.0,0.1,0.02,0.00071706870713326,72.40338896107316
10255776,16.701413007402415,0.0,0.1,0.02,0.0007109665116535926,72.48885229616855
10255777,16.70715775347083,0.0,0.1,0.02,0.0007078359647403271,72.53298179334294
10255778,16.7585014214573,0.0,0.1,0.02,0.0006804218802720145,72.92797540005458
10255779,16.806254623151005,0.0,0.1,0.02,0.0006558166195433275,73.29629351478792
10255780,16.868728736645032,0.0,0.1,0.02,0.0006248786684992725,73.77953057474781
10255781,16.961003720368964,0.0,0.1,0.02,0.0005816664897885856,74.49613316084293
10255782,17.11575281758692,0.0,0.1,0.02,0.0005154062300550488,75.70555172013384
10255783,17.141245128265513,0.0,0.1,0.02,0.0005051929089189193,75.90570203772275
10256060,16.701413007402415,0.0,0.1,0.02,0.0007109665116535926,72.48885229616855
10256061,16.701413007402415,0.0,0.1,0.02,0.0007109665116535926,72.48885229616855
10256062,16.701413007402415,0.0,0.1,0.02,0.0007109665116535926,72.48885229616855
10256063,16.701413007402415,0.0,0.1,0.02,0.0007109665116535926,72.48885229616855
10256064,16.70715775347083,0.0,0.1,0.02,0.0007078359647403271,72.53298179334294
10256065,16.79512417764345,0.0,0.1,0.02,0.0006614763410789168,73.21036340613617
